exemplarment € exemplarment € ZRG € əɡzəmplˈarmˈen
existiria € existir € VMCC1S00 € əɡzistiɾˈiə
existiríem € existir € VMCC1P00 € əɡzistiɾˈiəm
existirien € existir € VMCC3P00 € əɡzistiɾˈiən
existiries € existir € VMCC2S00 € əɡzistiɾˈiəs
existiríeu € existir € VMCC2P00 € əɡzistiɾˈiəw
existís € existir € VMSI1S01 € əɡzistˈis
existíssim € existir € VMSI1P02 € əɡzistˈisim
existissin € existir € VMSI3P02 € əɡzistˈisin
existissis € existir € VMSI2S02 € əɡzistˈisis
existíssiu € existir € VMSI2P02 € əɡzistˈisiw
existit € existir € VMP00SM0 € əɡzistˈit
existits € existir € VMP00PM0 € əɡzistˈits
existiu € existir € VMIP2P00 € əɡzistˈiw
existiu € existir € VMM02P00 € əɡzistˈiw
existiu € existir € VMSP2P00 € əɡzistˈiw
èxit € èxit € NCMS000 € ˈɛksit
exitància € exitància € NCFS000 € əɡzitˈansiə
exitàncies € exitància € NCFP000 € əɡzitˈansiəs
èxits € èxit € NCMP000 € ˈɛksits
èxitus € èxitus € NCMN000 € ˈɛksitus
exlibris € exlibris € NCMN000 € əɡzlˈiβɾis
exlibrisme € exlibrisme € NCMS000 € əɡzliβɾˈizmə
exlibrismes € exlibrisme € NCMP000 € əɡzliβɾˈizməs
exlibrista € exlibrista € NCCS000 € əɡzliβɾˈistə
exlibristes € exlibrista € NCCP000 € əɡzliβɾˈistəs
exlibrístic € exlibrístic € AQ0MS0 € əɡzliβɾˈistik
exlibrística € exlibrístic € AQ0FS0 € əɡzliβɾˈistikə
exlibrístics € exlibrístic € AQ0MP0 € əɡzliβɾˈistiks
exlibrístiques € exlibrístic € AQ0FP0 € əɡzliβɾˈistikəs
exó € exó € NCMS000 € əɡzˈo
exobiologia € exobiologia € NCFS000 € əɡzuβiuluʒˈiə
exobiologies € exobiologia € NCFP000 € əɡzuβiuluʒˈiəs
exocèntric € exocèntric € AQ0MS0 € əɡzusˈɛntɾik
exocèntrica € exocèntric € AQ0FS0 € əɡzusˈɛntɾikə
exocèntrics € exocèntric € AQ0MP0 € əɡzusˈɛntɾiks
exocèntriques € exocèntric € AQ0FP0 € əɡzusˈɛntɾikəs
exocètid € exocètid € NCMS000 € əɡzusˈɛtit
exocètids € exocètid € NCMP000 € əɡzusˈɛtits
exocitosi € exocitosi € NCFS000 € əɡzusitˈɔzi
exocitosis € exocitosi € NCFP000 € əɡzusitˈɔzis
exocrí € exocrí € AQ0MS0 € əɡzukɾˈi
exocrina € exocrí € AQ0FS0 € əɡzukɾˈinə
exocrines € exocrí € AQ0FP0 € əɡzukɾˈinəs
exocrins € exocrí € AQ0MP0 € əɡzukɾˈins
èxode € èxode € NCMS000 € ˈɛksuðə
èxodes € èxode € NCMP000 € ˈɛksuðəs
exoendocrí € exoendocrí € AQ0MS0 € əɡzuəndukɾˈi
exoendocrina € exoendocrí € AQ0FS0 € əɡzuəndukɾˈinə
exoendocrines € exoendocrí € AQ0FP0 € əɡzuəndukɾˈinəs
exoendocrins € exoendocrí € AQ0MP0 € əɡzuəndukɾˈins
exoesquelet € exoesquelet € NCMS000 € əɡzuəskəlˈɛt
exoesquelets € exoesquelet € NCMP000 € əɡzuəskəlˈɛts
exofàsia € exofàsia € NCFS000 € əɡzufˈaziə
exofàsies € exofàsia € NCFP000 € əɡzufˈaziəs
exoftàlmia € exoftàlmia € NCFS000 € əɡzuftˈalmiə
exoftàlmies € exoftàlmia € NCFP000 € əɡzuftˈalmiəs
exogàmia € exogàmia € NCFS000 € əɡzuɣˈamiə
exogàmic € exogàmic € AQ0MS0 € əɡzuɣˈamik
exogàmica € exogàmic € AQ0FS0 € əɡzuɣˈamikə
exogàmics € exogàmic € AQ0MP0 € əɡzuɣˈamiks
exogàmies € exogàmia € NCFP000 € əɡzuɣˈamiəs
exogàmiques € exogàmic € AQ0FP0 € əɡzuɣˈamikəs
exogen € exogen € AQ0MS0 € əɡzˈɔʒən
exògena € exogen € AQ0FS0 € əɡzˈɔʒənə
exògenes € exogen € AQ0FP0 € əɡzˈɔʒənəs
exògens € exogen € AQ0MP0 € əɡzˈɔʒəns
exogrup € exogrup € NCMS000 € əɡzuɣɾˈup
exòmfal € exòmfal € NCMS000 € əɡzˈɔɱfəl
exòmfals € exòmfal € NCMP000 € əɡzˈɔɱfəls
exonera € exonerar € VMIP3S00 € əɡzunˈeɾə
exonera € exonerar € VMM02S00 € əɡzunˈeɾə
exonerà € exonerar € VMIS3S00 € əɡzunəɾˈa
exoneració € exoneració € NCFS000 € əɡzunəɾəsiˈo
exoneracions € exoneració € NCFP000 € əɡzunəɾəsiˈons
exonerada € exonerar € VMP00SF0 € əɡzunəɾˈaðə
exonerades € exonerar € VMP00PF0 € əɡzunəɾˈaðəs
exonerant € exonerar € VMG00000 € əɡzunəɾˈan
exonerar € exonerar € VMN00000 € əɡzunəɾˈa
exonerarà € exonerar € VMIF3S00 € əɡzunəɾəɾˈa
exoneraran € exonerar € VMIF3P00 € əɡzunəɾəɾˈan
exoneraràs € exonerar € VMIF2S00 € əɡzunəɾəɾˈas
exoneraré € exonerar € VMIF1S00 € əɡzunəɾəɾˈe
exonerarem € exonerar € VMIF1P00 € əɡzunəɾəɾˈɛm
exoneràrem € exonerar € VMIS1P00 € əɡzunəɾˈaɾəm
exoneraren € exonerar € VMIS3P00 € əɡzunəɾˈaɾən
exonerares € exonerar € VMIS2S00 € əɡzunəɾˈaɾəs
exonerareu € exonerar € VMIF2P00 € əɡzunəɾəɾˈɛw
exoneràreu € exonerar € VMIS2P00 € əɡzunəɾˈaɾəw
exoneraria € exonerar € VMCC1S00 € əɡzunəɾəɾˈiə
exoneraríem € exonerar € VMCC1P00 € əɡzunəɾəɾˈiəm
exonerarien € exonerar € VMCC3P00 € əɡzunəɾəɾˈiən
exoneraries € exonerar € VMCC2S00 € əɡzunəɾəɾˈiəs
exoneraríeu € exonerar € VMCC2P00 € əɡzunəɾəɾˈiəw
exonerat € exonerar € VMP00SM0 € əɡzunəɾˈat
exonerats € exonerar € VMP00PM0 € əɡzunəɾˈats
exonerava € exonerar € VMII1S00 € əɡzunəɾˈaβə
exoneràvem € exonerar € VMII1P00 € əɡzunəɾˈaβəm
exoneraven € exonerar € VMII3P00 € əɡzunəɾˈaβən
exoneraves € exonerar € VMII2S00 € əɡzunəɾˈaβəs
exoneràveu € exonerar € VMII2P00 € əɡzunəɾˈaβəw
exonerem € exonerar € VMIP1P00 € əɡzunəɾˈɛm
exonerem € exonerar € VMM01P00 € əɡzunəɾˈɛm
exonerem € exonerar € VMSP1P00 € əɡzunəɾˈɛm
exoneren € exonerar € VMIP3P00 € əɡzunˈɛɾən
exoneres € exonerar € VMIP2S00 € əɡzunˈeɾəs
exonerés € exonerar € VMSI1S01 € əɡzunəɾˈes
exoneréssim € exonerar € VMSI1P02 € əɡzunəɾˈesim
exoneressin € exonerar € VMSI3P02 € əɡzunəɾˈesin
exoneressis € exonerar € VMSI2S02 € əɡzunəɾˈesis
exoneréssiu € exonerar € VMSI2P02 € əɡzunəɾˈesiw
exonereu € exonerar € VMIP2P00 € əɡzunəɾˈɛw
exonereu € exonerar € VMM02P0X € əɡzunəɾˈɛw
exonereu € exonerar € VMSP2P00 € əɡzunəɾˈɛw
exoneri € exonerar € VMM03S0Y € əɡzunˈɛɾi
exoneri € exonerar € VMSP1S0Y € əɡzunˈɛɾi
exonerí € exonerar € VMIS1S00 € əɡzunəɾˈi
exonerin € exonerar € VMM03P0Y € əɡzunˈɛɾin
exonerin € exonerar € VMSP3P0Y € əɡzunˈɛɾin
exoneris € exonerar € VMSP2S0Y € əɡzunˈɛɾis
exonero € exonerar € VMIP1S0C € əɡzunˈeɾu
exònim € exònim € NCMS000 € əɡzˈɔnim
exònims € exònim € NCMP000 € əɡzˈɔnims
exons € exó € NCMP000 € əɡzˈons
exonucleasa € exonucleasa € NCFS000 € əɡzunukleˈazə
exopàtic € exopàtic € AQ0MS0 € əɡzupˈatik
exopàtica € exopàtic € AQ0FS0 € əɡzupˈatikə
exopàtics € exopàtic € AQ0MP0 € əɡzupˈatiks
exopàtiques € exopàtic € AQ0FP0 € əɡzupˈatikəs
exopeptidasa € exopeptidasa € NCFS000 € əɡzupəptiðˈazə
exopeptidases € exopeptidasa € NCFP000 € əɡzupəptiðˈazəs
exoperidi € exoperidi € NCMS000 € əɡzupəɾˈiði
exoperidis € exoperidi € NCMP000 € əɡzupəɾˈiðis
exoplaneta € exoplaneta € NCMS000 € əɡzuplənˈɛtə
exoplanetes € exoplaneta € NCMP000 € əɡzuplənˈɛtəs
exopterigot € exopterigot € NCMS000 € əɡzuptəɾiɣˈɔt
exopterigots € exopterigot € NCMP000 € əɡzuptəɾiɣˈɔts
exorable € exorable € AQ0CS0 € əɡzuɾˈabblə
exorables € exorable € AQ0CP0 € əɡzuɾˈabbləs
exorbitància € exorbitància € NCFS000 € əɡzurβitˈansiə
exorbitàncies € exorbitància € NCFP000 € əɡzurβitˈansiəs
exorbitant € exorbitant € AQ0CS0 € əɡzurβitˈan
exorbitantment € exorbitantment € ZRG € əɡzurβitəmmˈen
exorbitants € exorbitant € AQ0CP0 € əɡzurβitˈans
exorcisme € exorcisme € NCMS000 € əɡzursˈizmə
exorcismes € exorcisme € NCMP000 € əɡzursˈizməs
exorcista € exorcista € NCCS000 € əɡzursˈistə
exorcistat € exorcistat € NCMS000 € əɡzursistˈat
exorcistats € exorcistat € NCMP000 € əɡzursistˈats
exorcistes € exorcista € NCCP000 € əɡzursˈistəs
exorcitza € exorcitzar € VMIP3S00 € əɡzursˈidzə
exorcitza € exorcitzar € VMM02S00 € əɡzursˈidzə
exorcitzà € exorcitzar € VMIS3S00 € əɡzursidzˈa
exorcitzada € exorcitzar € VMP00SF0 € əɡzursidzˈaðə
exorcitzades € exorcitzar € VMP00PF0 € əɡzursidzˈaðəs
exorcitzador € exorcitzador € AQ0MS0 € əɡzursidzəðˈo
exorcitzadora € exorcitzador € AQ0FS0 € əɡzursidzəðˈoɾə
exorcitzadores € exorcitzador € AQ0FP0 € əɡzursidzəðˈoɾəs
exorcitzadors € exorcitzador € AQ0MP0 € əɡzursidzəðˈos
exorcitzant € exorcitzar € VMG00000 € əɡzursidzˈan
exorcitzar € exorcitzar € VMN00000 € əɡzursidzˈa
exorcitzarà € exorcitzar € VMIF3S00 € əɡzursidzəɾˈa
exorcitzaran € exorcitzar € VMIF3P00 € əɡzursidzəɾˈan
exorcitzaràs € exorcitzar € VMIF2S00 € əɡzursidzəɾˈas
exorcitzaré € exorcitzar € VMIF1S00 € əɡzursidzəɾˈe
exorcitzarem € exorcitzar € VMIF1P00 € əɡzursidzəɾˈɛm
exorcitzàrem € exorcitzar € VMIS1P00 € əɡzursidzˈaɾəm
exorcitzaren € exorcitzar € VMIS3P00 € əɡzursidzˈaɾən
exorcitzares € exorcitzar € VMIS2S00 € əɡzursidzˈaɾəs
exorcitzareu € exorcitzar € VMIF2P00 € əɡzursidzəɾˈɛw
exorcitzàreu € exorcitzar € VMIS2P00 € əɡzursidzˈaɾəw
exorcitzaria € exorcitzar € VMCC1S00 € əɡzursidzəɾˈiə
exorcitzaríem € exorcitzar € VMCC1P00 € əɡzursidzəɾˈiəm
exorcitzarien € exorcitzar € VMCC3P00 € əɡzursidzəɾˈiən
exorcitzaries € exorcitzar € VMCC2S00 € əɡzursidzəɾˈiəs
exorcitzaríeu € exorcitzar € VMCC2P00 € əɡzursidzəɾˈiəw
exorcitzat € exorcitzar € VMP00SM0 € əɡzursidzˈat
exorcitzats € exorcitzar € VMP00PM0 € əɡzursidzˈats
exorcitzava € exorcitzar € VMII1S00 € əɡzursidzˈaβə
exorcitzàvem € exorcitzar € VMII1P00 € əɡzursidzˈaβəm
exorcitzaven € exorcitzar € VMII3P00 € əɡzursidzˈaβən
exorcitzaves € exorcitzar € VMII2S00 € əɡzursidzˈaβəs
exorcitzàveu € exorcitzar € VMII2P00 € əɡzursidzˈaβəw
exorcitzem € exorcitzar € VMIP1P00 € əɡzursidzˈɛm
exorcitzem € exorcitzar € VMM01P00 € əɡzursidzˈɛm
exorcitzem € exorcitzar € VMSP1P00 € əɡzursidzˈɛm
exorcitzen € exorcitzar € VMIP3P00 € əɡzursˈidzən
exorcitzes € exorcitzar € VMIP2S00 € əɡzursˈidzəs
exorcitzés € exorcitzar € VMSI1S01 € əɡzursidzˈes
exorcitzéssim € exorcitzar € VMSI1P02 € əɡzursidzˈesim
exorcitzessin € exorcitzar € VMSI3P02 € əɡzursidzˈesin
exorcitzessis € exorcitzar € VMSI2S02 € əɡzursidzˈesis
exorcitzéssiu € exorcitzar € VMSI2P02 € əɡzursidzˈesiw
exorcitzeu € exorcitzar € VMIP2P00 € əɡzursidzˈɛw
exorcitzeu € exorcitzar € VMM02P0X € əɡzursidzˈɛw
exorcitzeu € exorcitzar € VMSP2P00 € əɡzursidzˈɛw
exorcitzi € exorcitzar € VMM03S0Y € əɡzursˈidzi
exorcitzi € exorcitzar € VMSP1S0Y € əɡzursˈidzi
exorcitzí € exorcitzar € VMIS1S00 € əɡzursidzˈi
exorcitzin € exorcitzar € VMM03P0Y € əɡzursˈidzin
exorcitzin € exorcitzar € VMSP3P0Y € əɡzursˈidzin
exorcitzis € exorcitzar € VMSP2S0Y € əɡzursˈidzis
exorcitzo € exorcitzar € VMIP1S0C € əɡzursˈidzu
exordi € exordi € NCMS000 € əɡzˈɔrði
exordis € exordi € NCMP000 € əɡzˈɔrðis
exorna € exornar € VMIP3S00 € əɡzˈɔrnə
exorna € exornar € VMM02S00 € əɡzˈɔrnə
exornà € exornar € VMIS3S00 € əɡzurnˈa
exornació € exornació € NCFS000 € əɡzurnəsiˈo
exornacions € exornació € NCFP000 € əɡzurnəsiˈons
exornada € exornar € VMP00SF0 € əɡzurnˈaðə
exornades € exornar € VMP00PF0 € əɡzurnˈaðəs
exornant € exornar € VMG00000 € əɡzurnˈan
exornar € exornar € VMN00000 € əɡzurnˈa
exornarà € exornar € VMIF3S00 € əɡzurnəɾˈa
exornaran € exornar € VMIF3P00 € əɡzurnəɾˈan
exornaràs € exornar € VMIF2S00 € əɡzurnəɾˈas
exornaré € exornar € VMIF1S00 € əɡzurnəɾˈe
exornarem € exornar € VMIF1P00 € əɡzurnəɾˈɛm
exornàrem € exornar € VMIS1P00 € əɡzurnˈaɾəm
exornaren € exornar € VMIS3P00 € əɡzurnˈaɾən
exornares € exornar € VMIS2S00 € əɡzurnˈaɾəs
exornareu € exornar € VMIF2P00 € əɡzurnəɾˈɛw
exornàreu € exornar € VMIS2P00 € əɡzurnˈaɾəw
exornaria € exornar € VMCC1S00 € əɡzurnəɾˈiə
exornaríem € exornar € VMCC1P00 € əɡzurnəɾˈiəm
exornarien € exornar € VMCC3P00 € əɡzurnəɾˈiən
exornaries € exornar € VMCC2S00 € əɡzurnəɾˈiəs
exornaríeu € exornar € VMCC2P00 € əɡzurnəɾˈiəw
exornat € exornar € VMP00SM0 € əɡzurnˈat
exornats € exornar € VMP00PM0 € əɡzurnˈats
exornava € exornar € VMII1S00 € əɡzurnˈaβə
exornàvem € exornar € VMII1P00 € əɡzurnˈaβəm
exornaven € exornar € VMII3P00 € əɡzurnˈaβən
exornaves € exornar € VMII2S00 € əɡzurnˈaβəs
exornàveu € exornar € VMII2P00 € əɡzurnˈaβəw
exornem € exornar € VMIP1P00 € əɡzurnˈɛm
exornem € exornar € VMM01P00 € əɡzurnˈɛm
exornem € exornar € VMSP1P00 € əɡzurnˈɛm
exornen € exornar € VMIP3P00 € əɡzˈɔrnən
exornes € exornar € VMIP2S00 € əɡzˈɔrnəs
exornés € exornar € VMSI1S01 € əɡzurnˈes
exornéssim € exornar € VMSI1P02 € əɡzurnˈesim
exornessin € exornar € VMSI3P02 € əɡzurnˈesin
exornessis € exornar € VMSI2S02 € əɡzurnˈesis
exornéssiu € exornar € VMSI2P02 € əɡzurnˈesiw
exorneu € exornar € VMIP2P00 € əɡzurnˈɛw
exorneu € exornar € VMM02P0X € əɡzurnˈɛw
exorneu € exornar € VMSP2P00 € əɡzurnˈɛw
exorni € exornar € VMM03S0Y € əɡzˈɔrni
exorni € exornar € VMSP1S0Y € əɡzˈɔrni
exorní € exornar € VMIS1S00 € əɡzurnˈi
exornin € exornar € VMM03P0Y € əɡzˈɔrnin
exornin € exornar € VMSP3P0Y € əɡzˈɔrnin
exornis € exornar € VMSP2S0Y € əɡzˈɔrnis
exorno € exornar € VMIP1S0C € əɡzˈɔrnu
exorreic € exorreic € AQ0MS0 € əɡzurˈɛjk
exorreica € exorreic € AQ0FS0 € əɡzurˈɛjkə
exorreics € exorreic € AQ0MP0 € əɡzurˈɛjks
exorreiques € exorreic € AQ0FP0 € əɡzurˈɛjkəs
exorreisme € exorreisme € NCMS000 € əɡzurəˈizmə
exorreismes € exorreisme € NCMP000 € əɡzurəˈizməs
exosfera € exosfera € NCFS000 € əɡzusfˈeɾə
exosferes € exosfera € NCFP000 € əɡzusfˈeɾəs
exosmosi € exosmosi € NCFS000 € əɡzuzmˈɔzi
exosmosis € exosmosi € NCFP000 € əɡzuzmˈɔzis
exòspora € exòspora € NCFS000 € əɡzˈɔspuɾə
exòspores € exòspora € NCFP000 € əɡzˈɔspuɾəs
exostosi € exostosi € NCFS000 € əɡzustˈɔzi
exostosis € exostosi € NCFP000 € əɡzustˈɔzis
exotèric € exotèric € AQ0MS0 € əɡzutˈɛɾik
exotèrica € exotèric € AQ0FS0 € əɡzutˈɛɾikə
exotèrics € exotèric € AQ0MP0 € əɡzutˈɛɾiks
exotèriques € exotèric € AQ0FP0 € əɡzutˈɛɾikəs
exotèrmic € exotèrmic € AQ0MS0 € əɡzutˈɛrmik
exotèrmica € exotèrmic € AQ0FS0 € əɡzutˈɛrmikə
exotèrmics € exotèrmic € AQ0MP0 € əɡzutˈɛrmiks
exotèrmiques € exotèrmic € AQ0FP0 € əɡzutˈɛrmikəs
exòtic € exòtic € AQ0MS0 € əɡzˈɔtik
exòtica € exòtic € AQ0FS0 € əɡzˈɔtikə
exòtics € exòtic € AQ0MP0 € əɡzˈɔtiks
exòtiques € exòtic € AQ0FP0 € əɡzˈɔtikəs
exotisme € exotisme € NCMS000 € əɡzutˈizmə
exotismes € exotisme € NCMP000 € əɡzutˈizməs
exotopònim € exotopònim € NCMS000 € əɡzutupˈɔnim
exotoxina € exotoxina € NCFS000 € əɡzutuksˈinə
exotoxines € exotoxina € NCFP000 € əɡzutuksˈinəs
exotropia € exotropia € NCFS000 € əɡzutɾupˈiə
expandeix € expandir € VMIP3S00 € əkspəndˈɛʃ
expandeix € expandir € VMM02S00 € əkspəndˈɛʃ
expandeixen € expandir € VMIP3P00 € əkspəndˈɛʃən
expandeixes € expandir € VMIP2S00 € əkspəndˈɛʃəs
expandeixi € expandir € VMM03S0Y € əkspəndˈɛʃi
expandeixi € expandir € VMSP1S0Y € əkspəndˈɛʃi
expandeixin € expandir € VMM03P0Y € əkspəndˈɛʃin
expandeixin € expandir € VMSP3P0Y € əkspəndˈɛʃin
expandeixis € expandir € VMSP2S0Y € əkspəndˈɛʃis
expandeixo € expandir € VMIP1S0C € əkspəndˈɛʃu
expandí € expandir € VMIS1S00 € əkspəndˈi
expandia € expandir € VMII1S00 € əkspəndˈiə
expandida € expandir € VMP00SF0 € əkspəndˈiðə
expandides € expandir € VMP00PF0 € əkspəndˈiðəs
expandíem € expandir € VMII1P00 € əkspəndˈiəm
expandien € expandir € VMII3P00 € əkspəndˈiən
expandies € expandir € VMII2S00 € əkspəndˈiəs
expandíeu € expandir € VMII2P00 € əkspəndˈiəw
expandim € expandir € VMIP1P00 € əkspəndˈim
expandim € expandir € VMM01P00 € əkspəndˈim
expandim € expandir € VMSP1P00 € əkspəndˈim
expandiment € expandiment € NCMS000 € əkspəndimˈen
expandiments € expandiment € NCMP000 € əkspəndimˈens
expandint € expandir € VMG00000 € əkspəndˈin
expandir € expandir € VMN00000 € əkspəndˈi
expandirà € expandir € VMIF3S00 € əkspəndiɾˈa
expandiran € expandir € VMIF3P00 € əkspəndiɾˈan
expandiràs € expandir € VMIF2S00 € əkspəndiɾˈas
expandiré € expandir € VMIF1S00 € əkspəndiɾˈe
expandirem € expandir € VMIF1P00 € əkspəndiɾˈɛm
expandírem € expandir € VMIS1P00 € əkspəndˈiɾəm
expandiren € expandir € VMIS3P00 € əkspəndˈiɾən
expandires € expandir € VMIS2S00 € əkspəndˈiɾəs
expandireu € expandir € VMIF2P00 € əkspəndiɾˈɛw
expandíreu € expandir € VMIS2P00 € əkspəndˈiɾəw
expandiria € expandir € VMCC1S00 € əkspəndiɾˈiə
expandiríem € expandir € VMCC1P00 € əkspəndiɾˈiəm
expandirien € expandir € VMCC3P00 € əkspəndiɾˈiən
expandiries € expandir € VMCC2S00 € əkspəndiɾˈiəs
expandiríeu € expandir € VMCC2P00 € əkspəndiɾˈiəw
expandís € expandir € VMSI1S01 € əkspəndˈis
expandíssim € expandir € VMSI1P02 € əkspəndˈisim
expandissin € expandir € VMSI3P02 € əkspəndˈisin
expandissis € expandir € VMSI2S02 € əkspəndˈisis
expandíssiu € expandir € VMSI2P02 € əkspəndˈisiw
expandit € expandir € VMP00SM0 € əkspəndˈit
expandits € expandir € VMP00PM0 € əkspəndˈits
expandiu € expandir € VMIP2P00 € əkspəndˈiw
expandiu € expandir € VMM02P00 € əkspəndˈiw
expandiu € expandir € VMSP2P00 € əkspəndˈiw
expansibilitat € expansibilitat € NCFS000 € əkspənsiβilitˈat
expansibilitats € expansibilitat € NCFP000 € əkspənsiβilitˈats
expansible € expansible € AQ0CS0 € əkspənsˈibblə
