Mèdia € Mèdia € NPFSG00 € mˈɛðiə
mel·lifiqueu € mel·lificar € VMIP2P00 € məllifikˈɛw
mel·lifiqueu € mel·lificar € VMM02P0X € məllifikˈɛw
mel·lifiqueu € mel·lificar € VMSP2P00 € məllifikˈɛw
mel·lifiqui € mel·lificar € VMM03S0Y € məllifˈiki
mel·lifiqui € mel·lificar € VMSP1S0Y € məllifˈiki
mel·lifiquí € mel·lificar € VMIS1S00 € məllifikˈi
mel·lifiquin € mel·lificar € VMM03P0Y € məllifˈikin
mel·lifiquin € mel·lificar € VMSP3P0Y € məllifˈikin
mel·lifiquis € mel·lificar € VMSP2S0Y € məllifˈikis
mel·liflu € mel·liflu € AQ0MS0 € məllˈiflu
mel·líflua € mel·liflu € AQ0FS0 € məllˈifluə
mel·lífluament € mel·lífluament € ZRG € məllˈifluəmˈen
mel·líflues € mel·liflu € AQ0FP0 € məllˈifluəs
