Falkland € Falkland € NPFPG00 € fəlklˈan
fanguetegem € fanguetejar € VMIP1P00 € fəŋɡətəʒˈɛm
fanguetegem € fanguetejar € VMM01P00 € fəŋɡətəʒˈɛm
fanguetegem € fanguetejar € VMSP1P00 € fəŋɡətəʒˈɛm
fanguetegen € fanguetejar € VMIP3P00 € fəŋɡətˈɛʒən
fangueteges € fanguetejar € VMIP2S00 € fəŋɡətˈɛʒəs
fanguetegés € fanguetejar € VMSI1S01 € fəŋɡətəʒˈes
fanguetegéssim € fanguetejar € VMSI1P02 € fəŋɡətəʒˈesim
fanguetegessin € fanguetejar € VMSI3P02 € fəŋɡətəʒˈesin
fanguetegessis € fanguetejar € VMSI2S02 € fəŋɡətəʒˈesis
fanguetegéssiu € fanguetejar € VMSI2P02 € fəŋɡətəʒˈesiw
fanguetegeu € fanguetejar € VMIP2P00 € fəŋɡətəʒˈɛw
fanguetegeu € fanguetejar € VMM02P0X € fəŋɡətəʒˈɛw
fanguetegeu € fanguetejar € VMSP2P00 € fəŋɡətəʒˈɛw
fanguetegi € fanguetejar € VMM03S0Y € fəŋɡətˈɛʒi
fanguetegi € fanguetejar € VMSP1S0Y € fəŋɡətˈɛʒi
fanguetegí € fanguetejar € VMIS1S00 € fəŋɡətəʒˈi
fanguetegin € fanguetejar € VMM03P0Y € fəŋɡətˈɛʒin
fanguetegin € fanguetejar € VMSP3P0Y € fəŋɡətˈɛʒin
fanguetegis € fanguetejar € VMSP2S0Y € fəŋɡətˈɛʒis
fangueteja € fanguetejar € VMIP3S00 € fəŋɡətˈɛʒə
fangueteja € fanguetejar € VMM02S00 € fəŋɡətˈɛʒə
fanguetejà € fanguetejar € VMIS3S00 € fəŋɡətəʒˈa
fanguetejada € fanguetejar € VMP00SF0 € fəŋɡətəʒˈaðə
fanguetejades € fanguetejar € VMP00PF0 € fəŋɡətəʒˈaðəs
fanguetejant € fanguetejar € VMG00000 € fəŋɡətəʒˈan
fanguetejar € fanguetejar € VMN00000 € fəŋɡətəʒˈa
fanguetejarà € fanguetejar € VMIF3S00 € fəŋɡətəʒəɾˈa
fanguetejaran € fanguetejar € VMIF3P00 € fəŋɡətəʒəɾˈan
fanguetejaràs € fanguetejar € VMIF2S00 € fəŋɡətəʒəɾˈas
fanguetejaré € fanguetejar € VMIF1S00 € fəŋɡətəʒəɾˈe
fanguetejarem € fanguetejar € VMIF1P00 € fəŋɡətəʒəɾˈɛm
fanguetejàrem € fanguetejar € VMIS1P00 € fəŋɡətəʒˈaɾəm
fanguetejaren € fanguetejar € VMIS3P00 € fəŋɡətəʒˈaɾən
fanguetejares € fanguetejar € VMIS2S00 € fəŋɡətəʒˈaɾəs
fanguetejareu € fanguetejar € VMIF2P00 € fəŋɡətəʒəɾˈɛw
fanguetejàreu € fanguetejar € VMIS2P00 € fəŋɡətəʒˈaɾəw
fanguetejaria € fanguetejar € VMCC1S00 € fəŋɡətəʒəɾˈiə
fanguetejaríem € fanguetejar € VMCC1P00 € fəŋɡətəʒəɾˈiəm
fanguetejarien € fanguetejar € VMCC3P00 € fəŋɡətəʒəɾˈiən
fanguetejaries € fanguetejar € VMCC2S00 € fəŋɡətəʒəɾˈiəs
fanguetejaríeu € fanguetejar € VMCC2P00 € fəŋɡətəʒəɾˈiəw
fanguetejat € fanguetejar € VMP00SM0 € fəŋɡətəʒˈat
fanguetejats € fanguetejar € VMP00PM0 € fəŋɡətəʒˈats
fanguetejava € fanguetejar € VMII1S00 € fəŋɡətəʒˈaβə
